turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
8,2023.1,ELIANE MARIA FLEURY SEIDL,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
9,2023.1,FABIO IGLESIAS,5N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC0228,986
10,2023.1,FRANCISCO MOACIR DE MELO CATUNDA MARTINS,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
11,2023.1,ILENO IZIDIO DA COSTA,5N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC0228,986
12,2023.1,ISABELA MACHADO DA SILVA,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
13,2023.1,JULIA SURSIS NOBRE FERRO BUCHER,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
14,2023.1,JORGE PONCIANO RIBEIRO,5N34 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC0228,986
15,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL,5N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC0228,986
16,2023.1,LUIZ AUGUSTO MONNERAT CELES,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
17,2023.1,LARISSA POLEJACK BRAMBATTI,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
18,2023.1,MARIA INES GANDOLFO CONCEICAO,5N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC0228,986
19,2023.1,MARCIA CRISTINA MAESSO,5N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC0228,986
20,2023.1,MAURICIO DA SILVA NEUBERN,5N34 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC0228,986
21,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
22,2023.1,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
23,2023.1,SHEILA GIARDINI MURTA,5N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC0228,986
24,2023.1,SERGIO EDUARDO SILVA DE OLIVEIRA,5N34 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC0228,986
25,2023.1,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
26,2023.1,VALESKA MARIA ZANELLO DE LOYOLA,5N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0228,986
1,2023.1,ADERSON LUIZ COSTA JUNIOR,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
2,2023.1,CARLA SABRINA XAVIER ANTLOGA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
3,2023.1,CRISTIANE FAIAD DE MOURA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
4,2023.1,DEISE MATOS DO AMPARO,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
5,2023.1,DANIELA SCHEINKMAN CHATELARD,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
6,2023.1,ELIANE MARIA FLEURY SEIDL,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
7,2023.1,ELIZABETH QUEIROZ,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
8,2023.1,FABIO IGLESIAS,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
9,2023.1,FRANCISCO MOACIR DE MELO CATUNDA MARTINS,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
10,2023.1,ILENO IZIDIO DA COSTA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
11,2023.1,ISABELA MACHADO DA SILVA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
12,2023.1,JULIA SURSIS NOBRE FERRO BUCHER,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
13,2023.1,JORGE PONCIANO RIBEIRO,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
14,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
15,2023.1,LUIZ AUGUSTO MONNERAT CELES,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
16,2023.1,LARISSA POLEJACK BRAMBATTI,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
17,2023.1,MARIA INES GANDOLFO CONCEICAO,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
18,2023.1,MARCIA CRISTINA MAESSO,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
19,2023.1,MAURICIO DA SILVA NEUBERN,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
20,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
21,2023.1,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC0250,986
22,2023.1,SHEILA GIARDINI MURTA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
23,2023.1,SERGIO EDUARDO SILVA DE OLIVEIRA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
24,2023.1,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
25,2023.1,VALESKA MARIA ZANELLO DE LOYOLA,7T1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
26,2023.1,ELIANE MARIA FLEURY SEIDL,6T3456 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC0250,986
1,2023.1,LARISSA POLEJACK BRAMBATTI,5T45 (28/03/2023 - 25/07/2023),21,30.0,CSS 009/34,PSICC0320,986
1,2023.1,ISABELA MACHADO DA SILVA,4M1234 (28/03/2023 - 25/07/2023),49,50.0,AT 141,PSICC3432,986
1,2023.1,MARINA KOHLSDORF,4M1234 (28/03/2023 - 25/07/2023),49,50.0,AT 141,PSICC3432,986
1,2023.1,ADERSON LUIZ COSTA JUNIOR,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
2,2023.1,CARLA SABRINA XAVIER ANTLOGA,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
3,2023.1,CRISTIANE FAIAD DE MOURA,7N12 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3445,986
4,2023.1,DEISE MATOS DO AMPARO,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
5,2023.1,DANIELA SCHEINKMAN CHATELARD,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
6,2023.1,ELIANA RIGOTTO LAZZARINI,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
7,2023.1,ELIZABETH QUEIROZ,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
8,2023.1,ELIANE MARIA FLEURY SEIDL,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
9,2023.1,FABIO IGLESIAS,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
10,2023.1,FRANCISCO MOACIR DE MELO CATUNDA MARTINS,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
11,2023.1,ILENO IZIDIO DA COSTA,7N12 (28/03/2023 - 25/07/2023),4,10.0,A DEFINIR,PSICC3445,986
12,2023.1,ISABELA MACHADO DA SILVA,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
13,2023.1,JULIA SURSIS NOBRE FERRO BUCHER,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
14,2023.1,JORGE PONCIANO RIBEIRO,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
15,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
16,2023.1,LUIZ AUGUSTO MONNERAT CELES,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
17,2023.1,LARISSA POLEJACK BRAMBATTI,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
18,2023.1,MARIA INES GANDOLFO CONCEICAO,7N12 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3445,986
19,2023.1,MARCIA CRISTINA MAESSO,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
20,2023.1,MAURICIO DA SILVA NEUBERN,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
21,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA,7N12 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3445,986
22,2023.1,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS,7N12 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3445,986
23,2023.1,SERGIO EDUARDO SILVA DE OLIVEIRA,7N12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3445,986
24,2023.1,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
25,2023.1,VALESKA MARIA ZANELLO DE LOYOLA,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3445,986
26,2023.1,SHEILA GIARDINI MURTA,6T56 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3445,986
27,2023.1,MARINA KOHLSDORF,7N12 (28/03/2023 - 25/07/2023),1,1.0,A combinar com orientadora,PSICC3445,986
1,2023.1,ADERSON LUIZ COSTA JUNIOR,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
2,2023.1,CARLA SABRINA XAVIER ANTLOGA,7N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3446,986
3,2023.1,CRISTIANE FAIAD DE MOURA,7N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3446,986
4,2023.1,DEISE MATOS DO AMPARO,7N34 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3446,986
5,2023.1,DANIELA SCHEINKMAN CHATELARD,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
6,2023.1,ELIANA RIGOTTO LAZZARINI,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
7,2023.1,ELIZABETH QUEIROZ,7N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3446,986
8,2023.1,ELIANE MARIA FLEURY SEIDL,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
9,2023.1,FABIO IGLESIAS,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
10,2023.1,FRANCISCO MOACIR DE MELO CATUNDA MARTINS,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
11,2023.1,ILENO IZIDIO DA COSTA,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
12,2023.1,ISABELA MACHADO DA SILVA,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
13,2023.1,JULIA SURSIS NOBRE FERRO BUCHER,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
14,2023.1,JORGE PONCIANO RIBEIRO,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
15,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL,7N34 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3446,986
16,2023.1,LUIZ AUGUSTO MONNERAT CELES,7N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3446,986
17,2023.1,LARISSA POLEJACK BRAMBATTI,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
18,2023.1,MARIA INES GANDOLFO CONCEICAO,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
19,2023.1,MARCIA CRISTINA MAESSO,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
20,2023.1,MAURICIO DA SILVA NEUBERN,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
21,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
22,2023.1,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS,7N34 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3446,986
23,2023.1,SHEILA GIARDINI MURTA,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
24,2023.1,SERGIO EDUARDO SILVA DE OLIVEIRA,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
25,2023.1,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
26,2023.1,VALESKA MARIA ZANELLO DE LOYOLA,7N34 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3446,986
1,2023.1,ADERSON LUIZ COSTA JUNIOR,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC3464,986
2,2023.1,CARLA SABRINA XAVIER ANTLOGA,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PSICC3464,986
3,2023.1,CRISTIANE FAIAD DE MOURA,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC3464,986
4,2023.1,DEISE MATOS DO AMPARO,7M1234 (28/03/2023 - 25/07/2023),2,10.0,A Designar,PSICC3464,986
5,2023.1,DANIELA SCHEINKMAN CHATELARD,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC3464,986
6,2023.1,ELIANA RIGOTTO LAZZARINI,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC3464,986
7,2023.1,ELIZABETH QUEIROZ,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PSICC3464,986
8,2023.1,ELIANE MARIA FLEURY SEIDL,7M1234 (28/03/2023 - 25/07/2023),2,10.0,A Designar,PSICC3464,986
9,2023.1,FABIO IGLESIAS,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC3464,986
10,2023.1,FRANCISCO MOACIR DE MELO CATUNDA MARTINS,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PSICC3464,986
11,2023.1,ILENO IZIDIO DA COSTA,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
12,2023.1,ISABELA MACHADO DA SILVA,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
13,2023.1,JULIA SURSIS NOBRE FERRO BUCHER,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
14,2023.1,JORGE PONCIANO RIBEIRO,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3464,986
15,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3464,986
16,2023.1,LUIZ AUGUSTO MONNERAT CELES,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3464,986
17,2023.1,LARISSA POLEJACK BRAMBATTI,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
18,2023.1,MARIA INES GANDOLFO CONCEICAO,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
19,2023.1,MARCIA CRISTINA MAESSO,7M1234 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3464,986
20,2023.1,MAURICIO DA SILVA NEUBERN,7M1234 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PSICC3464,986
21,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
22,2023.1,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3464,986
23,2023.1,SHEILA GIARDINI MURTA,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
24,2023.1,SERGIO EDUARDO SILVA DE OLIVEIRA,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PSICC3464,986
25,2023.1,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
26,2023.1,VALESKA MARIA ZANELLO DE LOYOLA,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PSICC3464,986
1,2023.1,ANGELA MARIA CRISTINA UCHOA DE ABREU BRANCO,7M5  7T1 (28/03/2023 - 25/07/2023),5,10.0,A DEFINIR,PGPDE2029,1497
2,2023.1,CLAISY MARIA MARINHO ARAUJO,7T23 (28/03/2023 - 25/07/2023),3,10.0,A DEFINIR,PGPDE2029,1497
3,2023.1,GABRIELA SOUSA DE MELO MIETTO,7N12 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PGPDE2029,1497
4,2023.1,ISABELLE PATRICIA FREITAS SOARES CHARIGLIONE,7M12 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PGPDE2029,1497
5,2023.1,MONICA SOUZA NEVES PEREIRA,7M12 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PGPDE2029,1497
6,2023.1,REGINA LUCIA SUCUPIRA PEDROZA,7T23 (28/03/2023 - 25/07/2023),3,10.0,A Designar,PGPDE2029,1497
1,2023.1,CLAISY MARIA MARINHO ARAUJO,7M5  7T1 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PGPDE2030,1497
2,2023.1,REGINA LUCIA SUCUPIRA PEDROZA,7T45 (28/03/2023 - 25/07/2023),3,10.0,A Designar,PGPDE2030,1497
1,2023.1,FABRICIA TEIXEIRA BORGES,7M345  7T1 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PGPDE2031,1497
2,2023.1,GABRIELA SOUSA DE MELO MIETTO,6M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PGPDE2031,1497
3,2023.1,ISABELLE PATRICIA FREITAS SOARES CHARIGLIONE,7M345  7T1 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PGPDE2031,1497
4,2023.1,JANE FARIAS CHAGAS FERREIRA,7M345  7T1 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PGPDE2031,1497
5,2023.1,REGINA LUCIA SUCUPIRA PEDROZA,7T6  7N123 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PGPDE2031,1497
1,2023.1,GABRIELA SOUSA DE MELO MIETTO,7T2345 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PGPDE2035,1497
2,2023.1,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA,7T456  7N1 (28/03/2023 - 25/07/2023),0,10.0,A Designar,PGPDE2035,1497
1,2023.1,MARISTELA ROSSATO MARTINS,4T2345 (28/03/2023 - 25/07/2023),9,11.0,A DEFINIR,PGPDE2036,1497
1,2023.1,CLAISY MARIA MARINHO ARAUJO,2N12 (28/03/2023 - 25/07/2023),4,10.0,A DEFINIR,PGPDE2038,1497
2,2023.1,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA,2T23 (28/03/2023 - 25/07/2023),5,15.0,A DEFINIR,PGPDE2038,1497
1,2023.1,JANE FARIAS CHAGAS FERREIRA,3M1234 (28/03/2023 - 25/07/2023),12,20.0,A1 10/07 (Laboratório Ágora),PGPDE2039,1497
1,2023.1,DANIELE NUNES HENRIQUE SILVA,7N12 (28/03/2023 - 25/07/2023),1,1.0,A combinar com a orientadora,PGPDE2041,1497
1,2023.1,DANIELE NUNES HENRIQUE SILVA,7T45 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PGPDE2042,1497
2,2023.1,DENISE DE SOUZA FLEITH,7M12 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PGPDE2042,1497
3,2023.1,FABRICIA TEIXEIRA BORGES,7M12 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PGPDE2042,1497
4,2023.1,FAUSTON NEGREIROS,7M5  7T1 (28/03/2023 - 25/07/2023),4,10.0,A DEFINIR,PGPDE2042,1497
5,2023.1,GABRIELA SOUSA DE MELO MIETTO,7M5  7T1 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PGPDE2042,1497
6,2023.1,JANE FARIAS CHAGAS FERREIRA,7M12 (28/03/2023 - 25/07/2023),2,10.0,A Designar,PGPDE2042,1497
7,2023.1,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA,7T23 (28/03/2023 - 25/07/2023),4,10.0,A Designar,PGPDE2042,1497
8,2023.1,MARISTELA ROSSATO MARTINS,7M12 (28/03/2023 - 25/07/2023),4,10.0,A Designar,PGPDE2042,1497
9,2023.1,REGINA LUCIA SUCUPIRA PEDROZA,7M5  7T1 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PGPDE2042,1497
1,2023.1,ANGELA MARIA CRISTINA UCHOA DE ABREU BRANCO,7M1234 (28/03/2023 - 25/07/2023),0,10.0,A DEFINIR,PGPDE2051,1497
2,2023.1,CLAISY MARIA MARINHO ARAUJO,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PGPDE2051,1497
3,2023.1,DENISE DE SOUZA FLEITH,7M345  7T1 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PGPDE2051,1497
4,2023.1,FAUSTON NEGREIROS,7M1234 (28/03/2023 - 25/07/2023),4,10.0,A DEFINIR,PGPDE2051,1497
5,2023.1,GABRIELA SOUSA DE MELO MIETTO,7M1234 (28/03/2023 - 25/07/2023),2,10.0,A DEFINIR,PGPDE2051,1497
6,2023.1,MARISTELA ROSSATO MARTINS,7M345  7T1 (28/03/2023 - 25/07/2023),2,10.0,A Designar,PGPDE2051,1497
7,2023.1,REGINA LUCIA SUCUPIRA PEDROZA,7M1234 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PGPDE2051,1497
1,2023.1,DANIELE NUNES HENRIQUE SILVA,7M12345  7T1 (28/03/2023 - 25/07/2023),1,10.0,A DEFINIR,PGPDE2052,1497
2,2023.1,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA,7M12345  7T1 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PGPDE2052,1497
3,2023.1,MARISTELA ROSSATO MARTINS,7T23456  7N1 (28/03/2023 - 25/07/2023),1,10.0,A Designar,PGPDE2052,1497
4,2023.1,ANGELA MARIA CRISTINA UCHOA DE ABREU BRANCO,7T23456 (27/02/2023 - 25/07/2023),1,1.0,Disciplina da graduação,PGPDE2052,1497
5,2023.1,CLAISY MARIA MARINHO ARAUJO,35N34 6N4 (27/02/2023 - 25/07/2023),2,2.0,A definir,PGPDE2052,1497
1,2023.1,MARISTELA ROSSATO MARTINS,5M1234 (28/03/2023 - 25/07/2023),6,30.0,AT 141,PGPDE2054,1497
1,2023.1,ISABELLE PATRICIA FREITAS SOARES CHARIGLIONE,5M1234 (28/03/2023 - 25/07/2023),6,30.0,AT 141,PGPDE2054,1497
1,2023.1,WILSA MARIA RAMOS,5M1234 (28/03/2023 - 25/07/2023),6,30.0,AT 141,PGPDE2054,1497
1,2023.1,DANIELE NUNES HENRIQUE SILVA,2T23 (28/03/2023 - 25/07/2023),19,40.0,AT 141,PGPDE2064,1497
1,2023.1,FAUSTON NEGREIROS,3T2345 (28/03/2023 - 25/07/2023),15,30.0,CSS 009/39,PGPDE2066,1497
1,2023.1,SILVIANE BONACCORSI BARBATO,5M2345 (28/03/2023 - 25/07/2023),3,25.0,A1 10/7 - Laboratório Ágora,PGPDE2074,1497
1,2023.1,ANA MAGNOLIA BEZERRA MENDES,6M12 (28/03/2023 - 25/07/2023),0,5.0,A designar,PPGPSTO0011,913
2,2023.1,CRISTIANE FAIAD DE MOURA,6M34 (28/03/2023 - 25/07/2023),0,5.0,A designar,PPGPSTO0011,913
3,2023.1,EMILIO PERES FACAS,6M12 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
4,2023.1,ELAINE RABELO NEIVA,6M34 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
5,2023.1,GARDENIA DA SILVA ABBAD,6M12 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
6,2023.1,HARTMUT GÜNTHER,6M12 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
7,2023.1,JULIANA BARREIROS PORTO,6M12 (28/03/2023 - 25/07/2023),2,5.0,A DEFINIR,PPGPSTO0011,913
8,2023.1,JAIRO EDUARDO BORGES ANDRADE,6M12 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
9,2023.1,JACOB ARIE LAROS,6M12 (28/03/2023 - 25/07/2023),1,5.0,A DEFINIR,PPGPSTO0011,913
10,2023.1,JOSEMBERG MOURA DE ANDRADE,6M12 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
11,2023.1,KATIA ELIZABETH PUENTE PALACIOS,6M12 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
12,2023.1,MARIO CESAR FERREIRA,6M12 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
13,2023.1,RONALDO PILATI RODRIGUES,6M12 (28/03/2023 - 25/07/2023),2,5.0,A DEFINIR,PPGPSTO0011,913
14,2023.1,TIAGO JESSE SOUZA DE LIMA,6M12 (28/03/2023 - 25/07/2023),2,5.0,A DEFINIR,PPGPSTO0011,913
15,2023.1,FABIO IGLESIAS,4T56 (28/03/2023 - 25/07/2023),0,5.0,A DEFINIR,PPGPSTO0011,913
1,2023.1,ANA MAGNOLIA BEZERRA MENDES,2M12 (28/03/2023 - 25/07/2023),2,5.0,A designar,PPGPSTO0020,913
